2014,county,species,mean_birds,rank_birds,% gardens,
SWSRO,East Renfrewshire,Great spotted woodpecker,0.086,23,6.82,
SWSRO,East Renfrewshire,Redpoll,0.073,24,2.27,
SWSRO,East Renfrewshire,Redwing,0.064,25,0.45,
SWSRO,East Renfrewshire,Rook,0.059,26,2.73,
SWSRO,East Renfrewshire,Common gull,0.05,27,1.36,
SWSRO,East Renfrewshire,Yellowhammer,0.041,28,1.36,
SWSRO,East Renfrewshire,Brambling,0.027,29,1.36,
SWSRO,East Renfrewshire,Fieldfare,0.027,30,2.27,
SWSRO,East Renfrewshire,Goldcrest,0.018,31,1.36,
SWSRO,East Renfrewshire,Grey heron,0.018,32,1.82,
SWSRO,East Renfrewshire,Lesser spotted woodpecker,0.018,33,1.36,
SWSRO,East Renfrewshire,Reed bunting,0.018,34,0.45,
SWSRO,East Renfrewshire,Sparrowhawk,0.018,35,1.82,
SWSRO,East Renfrewshire,Pheasant,0.014,36,0.45,
SWSRO,East Renfrewshire,Pied wagtail,0.014,37,0.91,
SWSRO,East Renfrewshire,Tree sparrow,0.014,38,0.91,
SWSRO,East Renfrewshire,Linnet,0.009,39,0.45,
SWSRO,East Renfrewshire,Raven,0.009,40,0.45,
SWSRO,East Renfrewshire,Black headed gull,0.005,41,0.45,
SWSRO,East Renfrewshire,Blackcap,0.005,42,0.45,
SWSRO,East Renfrewshire,Mistle thrush,0.005,43,0.45,
SWSRO,East Renfrewshire,Ring necked parakeet,0.005,44,0.45,
SWSRO,East Renfrewshire,Treecreeper,0.005,45,0.45,
SWSRO,East Renfrewshire,Barn owl,0,46,0,
SWSRO,East Renfrewshire,Black redstart,0,47,0,
SWSRO,East Renfrewshire,Buzzard,0,48,0,
SWSRO,East Renfrewshire,Chiffchaff,0,49,0,
SWSRO,East Renfrewshire,Corn bunting,0,50,0,
SWSRO,East Renfrewshire,Great black backed gull,0,51,0,
SWSRO,East Renfrewshire,Green woodpecker,0,52,0,
SWSRO,East Renfrewshire,Grey partridge,0,53,0,
SWSRO,East Renfrewshire,Grey wagtail,0,54,0,
SWSRO,East Renfrewshire,Herring gull,0,55,0,
SWSRO,East Renfrewshire,Hooded crow,0,56,0,
SWSRO,East Renfrewshire,Jay,0,57,0,
SWSRO,East Renfrewshire,Kestrel,0,58,0,
SWSRO,East Renfrewshire,Lapwing,0,59,0,
SWSRO,East Renfrewshire,Lesser black backed gull,0,60,0,
SWSRO,East Renfrewshire,Little owl,0,61,0,
SWSRO,East Renfrewshire,Mallard,0,62,0,
SWSRO,East Renfrewshire,Marsh tit,0,63,0,
SWSRO,East Renfrewshire,Meadow pipit,0,64,0,
SWSRO,East Renfrewshire,Moorhen,0,65,0,
SWSRO,East Renfrewshire,Nuthatch,0,66,0,
SWSRO,East Renfrewshire,Red Kite,0,67,0,
SWSRO,East Renfrewshire,Red legged partridge,0,68,0,
SWSRO,East Renfrewshire,Skylark,0,69,0,
SWSRO,East Renfrewshire,Stock dove,0,70,0,
SWSRO,East Renfrewshire,Tawny owl,0,71,0,
SWSRO,East Renfrewshire,Waxwing,0,72,0,
SWSRO,East Renfrewshire,Willow tit,0,73,0,
SERO,East Sussex,House sparrow,3.732,1,54.94,
SERO,East Sussex,Blue tit,2.925,2,74.96,
SERO,East Sussex,Starling,2.863,3,38.23,
SERO,East Sussex,Blackbird,1.776,4,77.33,
SERO,East Sussex,Woodpigeon,1.681,5,64.35,
SERO,East Sussex,Great tit,1.263,6,48.85,
SERO,East Sussex,Collared dove,1.214,7,46.36,
SERO,East Sussex,Chaffinch,1.204,8,38.8,
SERO,East Sussex,Magpie,1.127,9,53.02,
SERO,East Sussex,Robin,1.106,10,72.18,
SERO,East Sussex,Goldfinch,0.97,11,20.84,
SERO,East Sussex,Feral pigeon,0.92,12,19.54,
SERO,East Sussex,Jackdaw,0.753,13,19.03,
SERO,East Sussex,Dunnock,0.736,14,40.54,
SERO,East Sussex,Carrion crow,0.585,15,23.78,
SERO,East Sussex,Greenfinch,0.473,16,16.43,
SERO,East Sussex,Long tailed tit,0.464,17,13.28,
SERO,East Sussex,Coal tit,0.388,18,21.75,
SERO,East Sussex,Herring gull,0.225,19,7.58,
SERO,East Sussex,Song thrush,0.178,20,14.98,
SERO,East Sussex,Nuthatch,0.177,21,12.44,
SERO,East Sussex,Wren,0.173,22,15.35,
SERO,East Sussex,Great spotted woodpecker,0.172,23,13.1,
SERO,East Sussex,Pheasant,0.113,24,4.93,
SERO,East Sussex,Rook,0.082,25,2.17,
SERO,East Sussex,Common gull,0.066,26,1.84,
SERO,East Sussex,Jay,0.053,27,3.94,
SERO,East Sussex,Bullfinch,0.037,28,2.06,
SERO,East Sussex,Tree sparrow,0.032,29,0.63,
SERO,East Sussex,Fieldfare,0.03,30,0.48,
SERO,East Sussex,Siskin,0.028,31,1.36,
SERO,East Sussex,Blackcap,0.027,32,2.28,
SERO,East Sussex,Marsh tit,0.026,33,2.21,
SERO,East Sussex,Moorhen,0.025,34,1.14,
SERO,East Sussex,Pied wagtail,0.025,35,1.77,
SERO,East Sussex,Sparrowhawk,0.024,36,2.39,
SERO,East Sussex,Mallard,0.019,37,0.48,
SERO,East Sussex,Green woodpecker,0.018,38,1.69,
SERO,East Sussex,Lesser spotted woodpecker,0.014,39,1.07,
SERO,East Sussex,Willow tit,0.013,40,0.88,
SERO,East Sussex,Redpoll,0.013,41,0.52,
SERO,East Sussex,Black headed gull,0.011,42,0.52,
SERO,East Sussex,Redwing,0.011,43,0.4,
SERO,East Sussex,Reed bunting,0.01,44,0.44,
SERO,East Sussex,Treecreeper,0.009,45,0.92,
SERO,East Sussex,Buzzard,0.008,46,0.52,
SERO,East Sussex,Skylark,0.007,47,0.04,
SERO,East Sussex,Goldcrest,0.007,48,0.59,
SERO,East Sussex,Yellowhammer,0.007,49,0.33,
SERO,East Sussex,Kestrel,0.006,50,0.59,
SERO,East Sussex,Mistle thrush,0.006,51,0.4,
SERO,East Sussex,Grey heron,0.005,52,0.48,
SERO,East Sussex,Stock dove,0.004,53,0.26,
SERO,East Sussex,Waxwing,0.004,54,0.04,
SERO,East Sussex,Grey wagtail,0.003,55,0.33,
SERO,East Sussex,Brambling,0.002,56,0.11,
SERO,East Sussex,Chiffchaff,0.001,57,0.04,
SERO,East Sussex,Red legged partridge,0.001,58,0.07,
SERO,East Sussex,Great black backed gull,0.001,59,0.04,
SERO,East Sussex,Lesser black backed gull,0.001,60,0.04,
SERO,East Sussex,Red Kite,0.001,61,0.04,
SERO,East Sussex,Barn owl,0,62,0.04,
SERO,East Sussex,Black redstart,0,63,0.04,
SERO,East Sussex,Linnet,0,64,0.04,
SERO,East Sussex,Little owl,0,65,0.04,
SERO,East Sussex,Ring necked parakeet,0,66,0.04,
SERO,East Sussex,Tawny owl,0,67,0.04,
SERO,East Sussex,Corn bunting,0,68,0,
SERO,East Sussex,Grey partridge,0,69,0,
SERO,East Sussex,Hooded crow,0,70,0,
SERO,East Sussex,Lapwing,0,71,0,
SERO,East Sussex,Meadow pipit,0,72,0,
SERO,East Sussex,Raven,0,73,0,
NRO,East Yorkshire,House sparrow,4.989,1,63.57,
NRO,East Yorkshire,Starling,4.249,2,44.06,
NRO,East Yorkshire,Blackbird,3.093,3,87.75,
NRO,East Yorkshire,Woodpigeon,2.099,4,70.26,
NRO,East Yorkshire,Blue tit,1.828,5,65.8,
NRO,East Yorkshire,Goldfinch,1.67,6,30.86,
NRO,East Yorkshire,Collared dove,1.609,7,56.11,
NRO,East Yorkshire,Chaffinch,1.173,8,37,
NRO,East Yorkshire,Great tit,1.04,9,46.99,
NRO,East Yorkshire,Robin,0.92,10,66.79,
NRO,East Yorkshire,Dunnock,0.896,11,46,
NRO,East Yorkshire,Greenfinch,0.698,12,22.36,
NRO,East Yorkshire,Feral pigeon,0.572,13,16.21,
NRO,East Yorkshire,Tree sparrow,0.534,14,9.3,
NRO,East Yorkshire,Long tailed tit,0.514,15,13.24,
NRO,East Yorkshire,Magpie,0.502,16,29.13,
NRO,East Yorkshire,Carrion crow,0.472,17,17.48,
NRO,East Yorkshire,Coal tit,0.439,18,26.49,
NRO,East Yorkshire,Jackdaw,0.235,19,8.5,
NRO,East Yorkshire,Wren,0.224,20,20.47,
NRO,East Yorkshire,Pheasant,0.181,21,7.77,
NRO,East Yorkshire,Rook,0.134,22,3.32,
NRO,East Yorkshire,Black headed gull,0.08,23,1.4,
NRO,East Yorkshire,Common gull,0.077,24,1.4,
NRO,East Yorkshire,Great spotted woodpecker,0.072,25,6.38,
NRO,East Yorkshire,Song thrush,0.064,26,5.65,
NRO,East Yorkshire,Bullfinch,0.06,27,2.79,
NRO,East Yorkshire,Sparrowhawk,0.056,28,5.58,
NRO,East Yorkshire,Herring gull,0.03,29,1.4,
NRO,East Yorkshire,Stock dove,0.027,30,1.59,
NRO,East Yorkshire,Moorhen,0.023,31,1.26,
NRO,East Yorkshire,Siskin,0.019,32,0.8,
NRO,East Yorkshire,Yellowhammer,0.017,33,0.73,
NRO,East Yorkshire,Mallard,0.011,34,0.27,
NRO,East Yorkshire,Blackcap,0.011,35,0.93,
NRO,East Yorkshire,Redpoll,0.011,36,0.53,
NRO,East Yorkshire,Marsh tit,0.01,37,0.73,
NRO,East Yorkshire,Pied wagtail,0.009,38,0.66,
NRO,East Yorkshire,Willow tit,0.009,39,0.6,
NRO,East Yorkshire,Lesser spotted woodpecker,0.008,40,0.73,
NRO,East Yorkshire,Goldcrest,0.007,41,0.53,
NRO,East Yorkshire,Reed bunting,0.007,42,0.4,
NRO,East Yorkshire,Kestrel,0.006,43,0.6,
NRO,East Yorkshire,Red legged partridge,0.005,44,0.2,
NRO,East Yorkshire,Fieldfare,0.005,45,0.13,
NRO,East Yorkshire,Redwing,0.005,46,0.27,
NRO,East Yorkshire,Buzzard,0.004,47,0.27,
NRO,East Yorkshire,Grey heron,0.003,48,0.27,
NRO,East Yorkshire,Mistle thrush,0.003,49,0.2,
NRO,East Yorkshire,Barn owl,0.002,50,0.13,
NRO,East Yorkshire,Grey wagtail,0.002,51,0.2,
NRO,East Yorkshire,Treecreeper,0.002,52,0.2,
NRO,East Yorkshire,Nuthatch,0.001,53,0.07,
NRO,East Yorkshire,Corn bunting,0.001,54,0.07,
NRO,East Yorkshire,Jay,0.001,55,0.07,
NRO,East Yorkshire,Raven,0.001,56,0.07,
NRO,East Yorkshire,Red Kite,0.001,57,0.07,
NRO,East Yorkshire,Ring necked parakeet,0.001,58,0.07,
NRO,East Yorkshire,Tawny owl,0.001,59,0.07,
NRO,East Yorkshire,Black redstart,0,60,0,
NRO,East Yorkshire,Brambling,0,61,0,
NRO,East Yorkshire,Chiffchaff,0,62,0,
NRO,East Yorkshire,Great black backed gull,0,63,0,
NRO,East Yorkshire,Green woodpecker,0,64,0,
NRO,East Yorkshire,Grey partridge,0,65,0,
NRO,East Yorkshire,Hooded crow,0,66,0,
NRO,East Yorkshire,Lapwing,0,67,0,
NRO,East Yorkshire,Lesser black backed gull,0,68,0,
NRO,East Yorkshire,Linnet,0,69,0,
NRO,East Yorkshire,Little owl,0,70,0,
NRO,East Yorkshire,Meadow pipit,0,71,0,
NRO,East Yorkshire,Skylark,0,72,0,
NRO,East Yorkshire,Waxwing,0,73,0,
NSRO,Eilean Siar,Starling,15.632,1,70.59,
NSRO,Eilean Siar,House sparrow,6.897,2,57.35,
NSRO,Eilean Siar,Feral pigeon,2.711,3,31.11,
NSRO,Eilean Siar,Blackbird,1.912,4,72.06,
NSRO,Eilean Siar,Greenfinch,1.412,5,32.35,
NSRO,Eilean Siar,Chaffinch,1.265,6,27.94,
NSRO,Eilean Siar,Goldfinch,0.794,7,20.59,
NSRO,Eilean Siar,Collared dove,0.765,8,29.41,
NSRO,Eilean Siar,Robin,0.706,9,55.88,
NSRO,Eilean Siar,Herring gull,0.644,10,22.22,
NSRO,Eilean Siar,Woodpigeon,0.515,11,10.29,
NSRO,Eilean Siar,Song thrush,0.489,12,33.33,
NSRO,Eilean Siar,Common gull,0.333,13,6.67,
NSRO,Eilean Siar,Dunnock,0.324,14,14.71,
NSRO,Eilean Siar,Coal tit,0.309,15,16.18,
NSRO,Eilean Siar,Hooded crow,0.244,16,13.33,
NSRO,Eilean Siar,Carrion crow,0.222,17,6.67,
NSRO,Eilean Siar,Blue tit,0.162,18,7.35,
NSRO,Eilean Siar,Wren,0.133,19,13.33,
NSRO,Eilean Siar,Jackdaw,0.111,20,2.22,
NSRO,Eilean Siar,Redpoll,0.111,21,2.22,
NSRO,Eilean Siar,Buzzard,0.089,22,6.67,
NSRO,Eilean Siar,Lesser black backed gull,0.089,23,4.44,
NSRO,Eilean Siar,Redwing,0.067,24,6.67,
NSRO,Eilean Siar,Rook,0.044,25,2.22,
NSRO,Eilean Siar,Sparrowhawk,0.044,26,4.44,
NSRO,Eilean Siar,Blackcap,0.022,27,2.22,
NSRO,Eilean Siar,Great black backed gull,0.022,28,2.22,
NSRO,Eilean Siar,Grey heron,0.022,29,2.22,
NSRO,Eilean Siar,Kestrel,0.022,30,2.22,
NSRO,Eilean Siar,Lapwing,0.022,31,2.22,
NSRO,Eilean Siar,Raven,0.022,32,2.22,
NSRO,Eilean Siar,Great tit,0.015,33,1.47,
NSRO,Eilean Siar,Long tailed tit,0.015,34,1.47,
NSRO,Eilean Siar,Barn owl,0,35,0,
NSRO,Eilean Siar,Black headed gull,0,36,0,
NSRO,Eilean Siar,Black redstart,0,37,0,
NSRO,Eilean Siar,Brambling,0,38,0,
NSRO,Eilean Siar,Bullfinch,0,39,0,
NSRO,Eilean Siar,Chiffchaff,0,40,0,
NSRO,Eilean Siar,Corn bunting,0,41,0,
NSRO,Eilean Siar,Fieldfare,0,42,0,
NSRO,Eilean Siar,Goldcrest,0,43,0,
NSRO,Eilean Siar,Great spotted woodpecker,0,44,0,
NSRO,Eilean Siar,Green woodpecker,0,45,0,
NSRO,Eilean Siar,Grey partridge,0,46,0,
NSRO,Eilean Siar,Grey wagtail,0,47,0,
NSRO,Eilean Siar,Jay,0,48,0,
NSRO,Eilean Siar,Lesser spotted woodpecker,0,49,0,
NSRO,Eilean Siar,Linnet,0,50,0,
NSRO,Eilean Siar,Little owl,0,51,0,
NSRO,Eilean Siar,Magpie,0,52,0,
NSRO,Eilean Siar,Mallard,0,53,0,
NSRO,Eilean Siar,Marsh tit,0,54,0,
NSRO,Eilean Siar,Meadow pipit,0,55,0,
NSRO,Eilean Siar,Mistle thrush,0,56,0,
NSRO,Eilean Siar,Moorhen,0,57,0,
NSRO,Eilean Siar,Nuthatch,0,58,0,
NSRO,Eilean Siar,Pheasant,0,59,0,
NSRO,Eilean Siar,Pied wagtail,0,60,0,
NSRO,Eilean Siar,Red Kite,0,61,0,
NSRO,Eilean Siar,Red legged partridge,0,62,0,
NSRO,Eilean Siar,Reed bunting,0,63,0,
NSRO,Eilean Siar,Ring necked parakeet,0,64,0,
NSRO,Eilean Siar,Siskin,0,65,0,
NSRO,Eilean Siar,Skylark,0,66,0,
NSRO,Eilean Siar,Stock dove,0,67,0,
NSRO,Eilean Siar,Tawny owl,0,68,0,
NSRO,Eilean Siar,Tree sparrow,0,69,0,
NSRO,Eilean Siar,Treecreeper,0,70,0,
NSRO,Eilean Siar,Waxwing,0,71,0,
NSRO,Eilean Siar,Willow tit,0,72,0,
NSRO,Eilean Siar,Yellowhammer,0,73,0,
EERO,Essex,House sparrow,3.883,1,57.71,
EERO,Essex,Starling,3.656,2,45.94,
EERO,Essex,Blue tit,2.486,3,75.73,
EERO,Essex,Collared dove,2.039,4,66.46,
EERO,Essex,Woodpigeon,1.954,5,68.66,
EERO,Essex,Blackbird,1.893,6,79.41,
EERO,Essex,Great tit,1.247,7,50.78,
EERO,Essex,Robin,1.11,8,73.24,
EERO,Essex,Goldfinch,1.091,9,24.32,
EERO,Essex,Chaffinch,1.052,10,37,
EERO,Essex,Magpie,0.96,11,47.71,
EERO,Essex,Dunnock,0.706,12,39.48,
EERO,Essex,Long tailed tit,0.67,13,17.61,
EERO,Essex,Feral pigeon,0.497,14,13.91,
EERO,Essex,Greenfinch,0.487,15,18.28,
EERO,Essex,Carrion crow,0.386,16,15.36,
EERO,Essex,Jackdaw,0.31,17,9.31,
EERO,Essex,Coal tit,0.265,18,14.79,
EERO,Essex,Wren,0.149,19,13.4,
EERO,Essex,Great spotted woodpecker,0.09,20,7.86,
EERO,Essex,Song thrush,0.09,21,7.84,
EERO,Essex,Pheasant,0.089,22,4.68,
EERO,Essex,Black headed gull,0.087,23,1.79,
EERO,Essex,Common gull,0.075,24,1.91,
EERO,Essex,Jay,0.068,25,4.88,
EERO,Essex,Rook,0.059,26,1.35,
EERO,Essex,Redwing,0.045,27,1.24,
EERO,Essex,Green woodpecker,0.044,28,3.94,
EERO,Essex,Fieldfare,0.043,29,0.89,
EERO,Essex,Pied wagtail,0.024,30,1.61,
EERO,Essex,Herring gull,0.024,31,0.81,
EERO,Essex,Sparrowhawk,0.024,32,2.39,
EERO,Essex,Tree sparrow,0.022,33,0.56,
EERO,Essex,Moorhen,0.019,34,1.11,
EERO,Essex,Bullfinch,0.019,35,0.98,
EERO,Essex,Ring necked parakeet,0.019,36,0.54,
EERO,Essex,Mallard,0.016,37,0.41,
EERO,Essex,Redpoll,0.015,38,0.52,
EERO,Essex,Lesser spotted woodpecker,0.014,39,1.31,
EERO,Essex,Nuthatch,0.013,40,0.87,
EERO,Essex,Blackcap,0.011,41,1.05,
EERO,Essex,Stock dove,0.009,42,0.48,
EERO,Essex,Siskin,0.006,43,0.24,
EERO,Essex,Grey heron,0.006,44,0.61,
EERO,Essex,Reed bunting,0.006,45,0.24,
EERO,Essex,Kestrel,0.006,46,0.56,
EERO,Essex,Goldcrest,0.005,47,0.43,
EERO,Essex,Red legged partridge,0.005,48,0.2,
EERO,Essex,Yellowhammer,0.005,49,0.26,
EERO,Essex,Mistle thrush,0.004,50,0.3,
EERO,Essex,Buzzard,0.002,51,0.22,
EERO,Essex,Treecreeper,0.002,52,0.24,
EERO,Essex,Brambling,0.002,53,0.13,
EERO,Essex,Grey wagtail,0.002,54,0.19,
EERO,Essex,Marsh tit,0.001,55,0.09,
EERO,Essex,Lesser black backed gull,0.001,56,0.06,
EERO,Essex,Linnet,0.001,57,0.07,
EERO,Essex,Little owl,0.001,58,0.06,
EERO,Essex,Barn owl,0.001,59,0.06,
EERO,Essex,Chiffchaff,0.001,60,0.06,
EERO,Essex,Hooded crow,0,61,0.02,
EERO,Essex,Great black backed gull,0,62,0.02,
EERO,Essex,Raven,0,63,0.02,
EERO,Essex,Skylark,0,64,0.02,
EERO,Essex,Willow tit,0,65,0.02,
EERO,Essex,Black redstart,0,66,0,
EERO,Essex,Corn bunting,0,67,0,
EERO,Essex,Grey partridge,0,68,0,
EERO,Essex,Lapwing,0,69,0,
EERO,Essex,Meadow pipit,0,70,0,
EERO,Essex,Red Kite,0,71,0,
EERO,Essex,Tawny owl,0,72,0,
EERO,Essex,Waxwing,0,73,0,
SWSRO,Falkirk,House sparrow,6.455,1,71.5,
SWSRO,Falkirk,Starling,4.405,2,43.5,
SWSRO,Falkirk,Blue tit,2.475,3,69,
SWSRO,Falkirk,Chaffinch,2.273,4,52.25,
SWSRO,Falkirk,Blackbird,2.115,5,80.5,
SWSRO,Falkirk,Woodpigeon,1.58,6,61,
SWSRO,Falkirk,Feral pigeon,1.505,7,31.5,
SWSRO,Falkirk,Goldfinch,1.285,8,25,
SWSRO,Falkirk,Great tit,1.253,9,48,
SWSRO,Falkirk,Magpie,1.238,10,57.5,
SWSRO,Falkirk,Robin,1.223,11,80.75,
SWSRO,Falkirk,Collared dove,0.99,12,37.25,
SWSRO,Falkirk,Coal tit,0.885,13,39,
SWSRO,Falkirk,Dunnock,0.878,14,44.5,
SWSRO,Falkirk,Carrion crow,0.799,15,24.54,
SWSRO,Falkirk,Jackdaw,0.773,16,19.78,
SWSRO,Falkirk,Long tailed tit,0.588,17,12.25,
SWSRO,Falkirk,Greenfinch,0.56,18,20.75,
SWSRO,Falkirk,Siskin,0.26,19,7.69,
SWSRO,Falkirk,Tree sparrow,0.209,20,4.03,
SWSRO,Falkirk,Wren,0.183,21,16.85,
SWSRO,Falkirk,Redpoll,0.139,22,4.4,
SWSRO,Falkirk,Great spotted woodpecker,0.088,23,6.59,
SWSRO,Falkirk,Black headed gull,0.073,24,1.1,
SWSRO,Falkirk,Rook,0.07,25,2.93,
SWSRO,Falkirk,Bullfinch,0.062,26,3.3,
SWSRO,Falkirk,Reed bunting,0.051,27,2.2,
SWSRO,Falkirk,Song thrush,0.048,28,4.03,
SWSRO,Falkirk,Pheasant,0.037,29,1.83,
SWSRO,Falkirk,Sparrowhawk,0.037,30,3.66,
SWSRO,Falkirk,Yellowhammer,0.029,31,1.83,
SWSRO,Falkirk,Brambling,0.026,32,1.83,
SWSRO,Falkirk,Herring gull,0.026,33,0.73,
SWSRO,Falkirk,Common gull,0.022,34,1.47,
SWSRO,Falkirk,Grey wagtail,0.011,35,1.1,
SWSRO,Falkirk,Linnet,0.011,36,0.73,
SWSRO,Falkirk,Raven,0.011,37,0.73,
SWSRO,Falkirk,Stock dove,0.011,38,0.37,
SWSRO,Falkirk,Buzzard,0.007,39,0.37,
SWSRO,Falkirk,Goldcrest,0.007,40,0.73,
SWSRO,Falkirk,Blackcap,0.004,41,0.37,
SWSRO,Falkirk,Kestrel,0.004,42,0.37,
SWSRO,Falkirk,Treecreeper,0.004,43,0.37,
SWSRO,Falkirk,Barn owl,0,44,0,
SWSRO,Falkirk,Black redstart,0,45,0,
SWSRO,Falkirk,Chiffchaff,0,46,0,
SWSRO,Falkirk,Corn bunting,0,47,0,
SWSRO,Falkirk,Fieldfare,0,48,0,
SWSRO,Falkirk,Great black backed gull,0,49,0,
SWSRO,Falkirk,Green woodpecker,0,50,0,
SWSRO,Falkirk,Grey heron,0,51,0,
SWSRO,Falkirk,Grey partridge,0,52,0,
SWSRO,Falkirk,Hooded crow,0,53,0,
SWSRO,Falkirk,Jay,0,54,0,
SWSRO,Falkirk,Lapwing,0,55,0,
SWSRO,Falkirk,Lesser black backed gull,0,56,0,
SWSRO,Falkirk,Lesser spotted woodpecker,0,57,0,
SWSRO,Falkirk,Little owl,0,58,0,
SWSRO,Falkirk,Mallard,0,59,0,
SWSRO,Falkirk,Marsh tit,0,60,0,
SWSRO,Falkirk,Meadow pipit,0,61,0,
SWSRO,Falkirk,Mistle thrush,0,62,0,
SWSRO,Falkirk,Moorhen,0,63,0,
SWSRO,Falkirk,Nuthatch,0,64,0,
SWSRO,Falkirk,Pied wagtail,0,65,0,
SWSRO,Falkirk,Red Kite,0,66,0,
SWSRO,Falkirk,Red legged partridge,0,67,0,
SWSRO,Falkirk,Redwing,0,68,0,
SWSRO,Falkirk,Ring necked parakeet,0,69,0,
SWSRO,Falkirk,Skylark,0,70,0,
SWSRO,Falkirk,Tawny owl,0,71,0,
SWSRO,Falkirk,Waxwing,0,72,0,
SWSRO,Falkirk,Willow tit,0,73,0,
NIRO,Fermanagh,Chaffinch,6.115,1,86.54,
NIRO,Fermanagh,House sparrow,4.308,2,66.35,
NIRO,Fermanagh,Blue tit,3,3,82.69,
NIRO,Fermanagh,Goldfinch,2.731,4,48.08,
NIRO,Fermanagh,Great tit,2.567,5,75,
NIRO,Fermanagh,Blackbird,2.048,6,82.69,
NIRO,Fermanagh,Robin,1.673,7,90.38,
NIRO,Fermanagh,Coal tit,1.529,8,58.65,
NIRO,Fermanagh,Starling,1.442,9,29.81,
NIRO,Fermanagh,Greenfinch,1.327,10,41.35,
NIRO,Fermanagh,Jackdaw,1.315,11,24.07,
NIRO,Fermanagh,Collared dove,0.942,12,36.54,
NIRO,Fermanagh,Magpie,0.865,13,56.73,
NIRO,Fermanagh,Hooded crow,0.759,14,18.52,
NIRO,Fermanagh,Long tailed tit,0.558,15,17.31,
NIRO,Fermanagh,Dunnock,0.49,16,34.62,
NIRO,Fermanagh,Woodpigeon,0.462,17,24.04,
NIRO,Fermanagh,Siskin,0.407,18,14.81,
NIRO,Fermanagh,Wren,0.407,19,31.48,
NIRO,Fermanagh,Feral pigeon,0.296,20,11.11,
NIRO,Fermanagh,Pied wagtail,0.241,21,16.67,
NIRO,Fermanagh,Fieldfare,0.204,22,1.85,
NIRO,Fermanagh,Song thrush,0.204,23,11.11,
NIRO,Fermanagh,Redpoll,0.185,24,7.41,
NIRO,Fermanagh,Jay,0.111,25,5.56,
NIRO,Fermanagh,Pheasant,0.056,26,3.7,
NIRO,Fermanagh,Rook,0.056,27,3.7,
NIRO,Fermanagh,Sparrowhawk,0.037,28,3.7,
NIRO,Fermanagh,Bullfinch,0.019,29,1.85,
NIRO,Fermanagh,Goldcrest,0.019,30,1.85,
NIRO,Fermanagh,Treecreeper,0.019,31,1.85,
NIRO,Fermanagh,Barn owl,0,32,0,
NIRO,Fermanagh,Black headed gull,0,33,0,
NIRO,Fermanagh,Black redstart,0,34,0,
NIRO,Fermanagh,Blackcap,0,35,0,
NIRO,Fermanagh,Brambling,0,36,0,
NIRO,Fermanagh,Buzzard,0,37,0,
NIRO,Fermanagh,Carrion crow,0,38,0,
NIRO,Fermanagh,Chiffchaff,0,39,0,
NIRO,Fermanagh,Common gull,0,40,0,
NIRO,Fermanagh,Corn bunting,0,41,0,
NIRO,Fermanagh,Great black backed gull,0,42,0,
NIRO,Fermanagh,Great spotted woodpecker,0,43,0,
NIRO,Fermanagh,Green woodpecker,0,44,0,
NIRO,Fermanagh,Grey heron,0,45,0,
NIRO,Fermanagh,Grey partridge,0,46,0,
NIRO,Fermanagh,Grey wagtail,0,47,0,
NIRO,Fermanagh,Herring gull,0,48,0,
NIRO,Fermanagh,Kestrel,0,49,0,
NIRO,Fermanagh,Lapwing,0,50,0,
NIRO,Fermanagh,Lesser black backed gull,0,51,0,
NIRO,Fermanagh,Lesser spotted woodpecker,0,52,0,
NIRO,Fermanagh,Linnet,0,53,0,
NIRO,Fermanagh,Little owl,0,54,0,
NIRO,Fermanagh,Mallard,0,55,0,
NIRO,Fermanagh,Marsh tit,0,56,0,
NIRO,Fermanagh,Meadow pipit,0,57,0,
NIRO,Fermanagh,Mistle thrush,0,58,0,
NIRO,Fermanagh,Moorhen,0,59,0,
NIRO,Fermanagh,Nuthatch,0,60,0,
NIRO,Fermanagh,Raven,0,61,0,
NIRO,Fermanagh,Red Kite,0,62,0,
NIRO,Fermanagh,Red legged partridge,0,63,0,
NIRO,Fermanagh,Redwing,0,64,0,
NIRO,Fermanagh,Reed bunting,0,65,0,
NIRO,Fermanagh,Ring necked parakeet,0,66,0,
NIRO,Fermanagh,Skylark,0,67,0,
NIRO,Fermanagh,Stock dove,0,68,0,
NIRO,Fermanagh,Tawny owl,0,69,0,
NIRO,Fermanagh,Tree sparrow,0,70,0,
NIRO,Fermanagh,Waxwing,0,71,0,
NIRO,Fermanagh,Willow tit,0,72,0,
NIRO,Fermanagh,Yellowhammer,0,73,0,
ESRO,Fife,House sparrow,6.637,1,71.28,
ESRO,Fife,Starling,3.631,2,35.61,
ESRO,Fife,Blackbird,2.467,3,82.95,
ESRO,Fife,Chaffinch,2.322,4,51.84,
ESRO,Fife,Blue tit,2.289,5,69.1,
ESRO,Fife,Woodpigeon,2.087,6,71.35,
ESRO,Fife,Goldfinch,1.304,7,23.19,
ESRO,Fife,Robin,1.148,8,79.81,
ESRO,Fife,Great tit,1.054,9,44.61,
ESRO,Fife,Dunnock,0.845,10,42.77,
ESRO,Fife,Collared dove,0.803,11,30.08,
ESRO,Fife,Carrion crow,0.765,12,31.92,
ESRO,Fife,Coal tit,0.75,13,38.06,
ESRO,Fife,Feral pigeon,0.734,14,18.28,
ESRO,Fife,Magpie,0.677,15,30.49,
