county,species,Mean,Rank,% gardens
Lincolnshire (part of),Sparrowhawk ,0.13,29,13.16
Lincolnshire (part of),Song_thrush ,0.13,30,9.83
Lincolnshire (part of),Herring_gull ,0.12,31,3.97
Lincolnshire (part of),Moorhen ,0.12,32,4.28
Lincolnshire (part of),Jay ,0.11,33,7.89
Lincolnshire (part of),Yellowhammer ,0.10,34,2.96
Lincolnshire (part of),Reed_bunting ,0.07,35,2.97
Lincolnshire (part of),Fieldfare ,0.07,36,2.30
Lincolnshire (part of),Nuthatch ,0.05,37,2.96
Lincolnshire (part of),Goldcrest ,0.05,38,4.28
Lincolnshire (part of),Mistle_thrush ,0.05,39,3.62
Lincolnshire (part of),Stock_dove ,0.05,40,2.30
Lincolnshire (part of),Blackcap ,0.04,41,3.29
Lincolnshire (part of),Buzzard ,0.03,42,1.97
Lincolnshire (part of),Kestrel ,0.03,43,2.63
Lincolnshire (part of),Grey_heron ,0.02,44,1.32
Lincolnshire (part of),Redwing ,0.02,45,0.66
Lincolnshire (part of),Siskin ,0.02,46,1.32
Lincolnshire (part of),Red_legged_partridge ,0.02,47,0.66
Lincolnshire (part of),Green_woodpecker ,0.01,48,1.32
Lincolnshire (part of),Marsh_tit ,0.01,49,0.99
Lincolnshire (part of),Brambling ,0.01,50,0.66
Lincolnshire (part of),Lesser_black_backed_gull ,0.01,51,0.66
Lincolnshire (part of),Lesser_spotted_woodpecker ,0.01,52,0.99
Lincolnshire (part of),Barn_owl ,0.01,53,0.66
Lincolnshire (part of),Tawny_owl ,0.01,54,0.66
Lincolnshire (part of),Chiffchaff ,0.01,55,0.66
Lincolnshire (part of),Redpoll ,0.01,56,0.33
Lincolnshire (part of),Treecreeper ,0.01,57,0.66
Lincolnshire (part of),Corn_bunting,0.00,58,0.33
Lincolnshire (part of),Little_owl ,0.00,59,0.33
Lincolnshire (part of),Willow_tit ,0.00,60,0.33
Lincolnshire (part of),Black_redstart,0.00,61,0.00
Lincolnshire (part of),Great_black_backed_gull ,0.00,62,0.00
Lincolnshire (part of),Grey_partridge ,0.00,63,0.00
Lincolnshire (part of),Grey_wagtail ,0.00,64,0.00
Lincolnshire (part of),Hooded_crow ,0.00,65,0.00
Lincolnshire (part of),Lapwing,0.00,66,0.00
Lincolnshire (part of),Linnet ,0.00,67,0.00
Lincolnshire (part of),Meadow_pipit,0.00,68,0.00
Lincolnshire (part of),Raven ,0.00,69,0.00
Lincolnshire (part of),Red_Kite ,0.00,70,0.00
Lincolnshire (part of),Ring_necked_parakeet ,0.00,71,0.00
Lincolnshire (part of),Skylark,0.00,72,0.00
Lincolnshire (part of),Waxwing,0.00,73,0.00
Londonderry,Starling ,6.81,1,74.59
Londonderry,House_sparrow ,6.53,2,77.30
Londonderry,Chaffinch ,4.10,3,77.07
Londonderry,Goldfinch ,2.67,4,38.00
Londonderry,Blue_tit ,2.48,5,79.95
Londonderry,Blackbird ,2.31,6,90.09
Londonderry,Robin ,1.69,7,94.56
Londonderry,Great_tit ,1.45,8,55.42
Londonderry,Magpie ,1.43,9,66.04
Londonderry,Collared_dove ,1.36,10,51.29
Londonderry,Jackdaw ,1.25,11,35.11
Londonderry,Feral_pigeon ,1.18,12,25.18
Londonderry,Hooded_crow ,1.16,13,43.75
Londonderry,Coal_tit ,1.12,14,52.01
Londonderry,Rook ,1.11,15,22.66
Londonderry,Woodpigeon ,0.84,16,34.20
Londonderry,Greenfinch ,0.70,17,25.24
Londonderry,Long_tailed_tit ,0.64,18,18.59
Londonderry,Pied_wagtail ,0.61,19,36.72
Londonderry,Dunnock ,0.60,20,33.02
Londonderry,Wren ,0.49,21,33.22
Londonderry,Tree_sparrow ,0.46,22,7.81
Londonderry,Song_thrush ,0.42,23,31.56
Londonderry,Common_gull ,0.41,24,8.59
Londonderry,Redpoll ,0.20,25,9.38
Londonderry,Black_headed_gull ,0.14,26,5.47
Londonderry,Bullfinch ,0.13,27,7.03
Londonderry,Herring_gull ,0.13,28,2.34
Londonderry,Jay ,0.11,29,7.03
Londonderry,Mallard ,0.09,30,0.78
Londonderry,Siskin ,0.09,31,4.69
Londonderry,Linnet ,0.08,32,4.72
Londonderry,Mistle_thrush ,0.08,33,5.47
Londonderry,Buzzard ,0.05,34,3.13
Londonderry,Goldcrest ,0.05,35,3.91
Londonderry,Grey_wagtail ,0.04,36,3.15
Londonderry,Fieldfare ,0.04,37,0.78
Londonderry,Moorhen ,0.04,38,0.78
Londonderry,Sparrowhawk ,0.04,39,3.91
Londonderry,Pheasant ,0.03,40,3.13
Londonderry,Grey_heron ,0.02,41,2.34
Londonderry,Redwing ,0.02,42,0.78
Londonderry,Treecreeper ,0.02,43,1.56
Londonderry,Lesser_black_backed_gull ,0.02,44,0.78
Londonderry,Blackcap ,0.01,45,0.78
Londonderry,Raven ,0.01,46,0.78
Londonderry,Carrion_crow ,0.00,47,0.00
Londonderry,Barn_owl ,0.00,48,0.00
Londonderry,Black_redstart,0.00,49,0.00
Londonderry,Brambling ,0.00,50,0.00
Londonderry,Chiffchaff ,0.00,51,0.00
Londonderry,Corn_bunting,0.00,52,0.00
Londonderry,Great_black_backed_gull ,0.00,53,0.00
Londonderry,Great_spotted_woodpecker ,0.00,54,0.00
Londonderry,Green_woodpecker ,0.00,55,0.00
Londonderry,Grey_partridge ,0.00,56,0.00
Londonderry,Kestrel ,0.00,57,0.00
Londonderry,Lapwing,0.00,58,0.00
Londonderry,Lesser_spotted_woodpecker ,0.00,59,0.00
Londonderry,Little_owl ,0.00,60,0.00
Londonderry,Marsh_tit ,0.00,61,0.00
Londonderry,Meadow_pipit,0.00,62,0.00
Londonderry,Nuthatch ,0.00,63,0.00
Londonderry,Red_Kite ,0.00,64,0.00
Londonderry,Red_legged_partridge ,0.00,65,0.00
Londonderry,Reed_bunting ,0.00,66,0.00
Londonderry,Ring_necked_parakeet ,0.00,67,0.00
Londonderry,Skylark,0.00,68,0.00
Londonderry,Stock_dove ,0.00,69,0.00
Londonderry,Tawny_owl ,0.00,70,0.00
Londonderry,Waxwing,0.00,71,0.00
Londonderry,Willow_tit ,0.00,72,0.00
Londonderry,Yellowhammer ,0.00,73,0.00
Merseyside,House_sparrow ,3.02,1,51.88
Merseyside,Starling ,2.92,2,37.09
Merseyside,Blackbird ,2.66,3,89.83
Merseyside,Blue_tit ,2.44,4,78.39
Merseyside,Woodpigeon ,2.06,5,74.10
Merseyside,Magpie ,1.69,6,63.95
Merseyside,Robin ,1.42,7,86.04
Merseyside,Goldfinch ,1.42,8,28.07
Merseyside,Feral_pigeon ,1.35,9,27.68
Merseyside,Great_tit ,1.22,10,50.58
Merseyside,Collared_dove ,1.15,11,46.74
Merseyside,Dunnock ,0.75,12,39.45
Merseyside,Chaffinch ,0.63,13,26.16
Merseyside,Common_gull ,0.63,14,11.97
Merseyside,Long_tailed_tit ,0.56,15,17.79
Merseyside,Coal_tit ,0.56,16,28.78
Merseyside,Carrion_crow ,0.47,17,19.71
Merseyside,Greenfinch ,0.45,18,17.58
Merseyside,Jay ,0.37,19,24.43
Merseyside,Wren ,0.31,20,26.01
Merseyside,Jackdaw ,0.29,21,8.92
Merseyside,Black_headed_gull ,0.27,22,6.09
Merseyside,Herring_gull ,0.22,23,5.27
Merseyside,Nuthatch ,0.22,24,14.89
Merseyside,Great_spotted_woodpecker ,0.19,25,15.81
Merseyside,Blackcap ,0.18,26,13.97
Merseyside,Song_thrush ,0.14,27,10.36
Merseyside,Bullfinch ,0.11,28,4.70
Merseyside,Tree_sparrow ,0.10,29,2.63
Merseyside,Pied_wagtail ,0.10,30,6.53
Merseyside,Sparrowhawk ,0.10,31,9.85
Merseyside,Pheasant ,0.10,32,5.16
Merseyside,Rook ,0.08,33,1.49
Merseyside,Redwing ,0.07,34,1.95
Merseyside,Mallard ,0.06,35,1.03
Merseyside,Fieldfare ,0.05,36,0.69
Merseyside,Goldcrest ,0.05,37,3.56
Merseyside,Grey_wagtail ,0.04,38,4.24
Merseyside,Lesser_black_backed_gull ,0.04,39,1.38
Merseyside,Mistle_thrush ,0.04,40,2.87
Merseyside,Grey_heron ,0.04,41,3.55
Merseyside,Moorhen ,0.04,42,1.37
Merseyside,Reed_bunting ,0.03,43,1.26
Merseyside,Buzzard ,0.03,44,2.18
Merseyside,Ring_necked_parakeet ,0.03,45,0.69
Merseyside,Lesser_spotted_woodpecker ,0.03,46,2.18
Merseyside,Kestrel ,0.02,47,1.83
Merseyside,Siskin ,0.02,48,0.80
Merseyside,Red_legged_partridge ,0.01,49,0.57
Merseyside,Marsh_tit ,0.01,50,0.69
Merseyside,Yellowhammer ,0.01,51,0.46
Merseyside,Treecreeper ,0.01,52,0.92
Merseyside,Raven ,0.01,53,0.34
Merseyside,Stock_dove ,0.01,54,0.34
Merseyside,Willow_tit ,0.01,55,0.34
Merseyside,Redpoll ,0.00,56,0.11
Merseyside,Great_black_backed_gull ,0.00,57,0.23
Merseyside,Green_woodpecker ,0.00,58,0.11
Merseyside,Linnet ,0.00,59,0.11
Merseyside,Red_Kite ,0.00,60,0.11
Merseyside,Tawny_owl ,0.00,61,0.23
Merseyside,Grey_partridge ,0.00,62,0.12
Merseyside,Brambling ,0.00,63,0.11
Merseyside,Barn_owl ,0.00,64,0.11
Merseyside,Little_owl ,0.00,65,0.11
Merseyside,Black_redstart,0.00,66,0.00
Merseyside,Chiffchaff ,0.00,67,0.00
Merseyside,Corn_bunting,0.00,68,0.00
Merseyside,Hooded_crow ,0.00,69,0.00
Merseyside,Lapwing,0.00,70,0.00
Merseyside,Meadow_pipit,0.00,71,0.00
Merseyside,Skylark,0.00,72,0.00
Merseyside,Waxwing,0.00,73,0.00
Merthyr Tydfil,House_sparrow ,7.15,1,80.37
Merthyr Tydfil,Blackbird ,2.58,2,85.05
Merthyr Tydfil,Blue_tit ,2.43,3,71.03
Merthyr Tydfil,Jackdaw ,2.08,4,36.49
Merthyr Tydfil,Great_tit ,1.81,5,53.27
Merthyr Tydfil,Robin ,1.66,6,90.65
Merthyr Tydfil,Chaffinch ,1.57,7,35.51
Merthyr Tydfil,Magpie ,1.37,8,58.88
Merthyr Tydfil,Starling ,1.24,9,20.56
Merthyr Tydfil,Long_tailed_tit ,1.19,10,24.53
Merthyr Tydfil,Woodpigeon ,1.07,11,40.19
Merthyr Tydfil,Dunnock ,1.04,12,37.38
Merthyr Tydfil,Feral_pigeon ,0.99,13,21.62
Merthyr Tydfil,Collared_dove ,0.93,14,37.38
Merthyr Tydfil,Carrion_crow ,0.86,15,23.29
Merthyr Tydfil,Coal_tit ,0.79,16,40.19
Merthyr Tydfil,Goldfinch ,0.71,17,15.89
Merthyr Tydfil,Wren ,0.51,18,35.14
Merthyr Tydfil,Nuthatch ,0.41,19,34.38
Merthyr Tydfil,Song_thrush ,0.38,20,24.32
Merthyr Tydfil,Bullfinch ,0.28,21,18.75
Merthyr Tydfil,Common_gull ,0.28,22,9.38
Merthyr Tydfil,Greenfinch ,0.23,23,13.08
Merthyr Tydfil,Great_spotted_woodpecker ,0.19,24,12.50
Merthyr Tydfil,Red_Kite ,0.19,25,3.13
Merthyr Tydfil,Buzzard ,0.16,26,12.50
Merthyr Tydfil,Jay ,0.16,27,15.63
Merthyr Tydfil,Tree_sparrow ,0.16,28,6.25
Merthyr Tydfil,Grey_heron ,0.13,29,9.68
Merthyr Tydfil,Pied_wagtail ,0.13,30,6.25
Merthyr Tydfil,Siskin ,0.09,31,3.13
Merthyr Tydfil,Willow_tit ,0.09,32,6.25
Merthyr Tydfil,Mallard ,0.06,33,3.13
Merthyr Tydfil,Goldcrest ,0.03,34,3.13
Merthyr Tydfil,Green_woodpecker ,0.03,35,3.13
Merthyr Tydfil,Kestrel ,0.03,36,3.13
Merthyr Tydfil,Lesser_spotted_woodpecker ,0.03,37,3.13
Merthyr Tydfil,Barn_owl ,0.00,38,0.00
Merthyr Tydfil,Black_headed_gull ,0.00,39,0.00
Merthyr Tydfil,Black_redstart,0.00,40,0.00
Merthyr Tydfil,Blackcap ,0.00,41,0.00
Merthyr Tydfil,Brambling ,0.00,42,0.00
Merthyr Tydfil,Chiffchaff ,0.00,43,0.00
Merthyr Tydfil,Corn_bunting,0.00,44,0.00
Merthyr Tydfil,Fieldfare ,0.00,45,0.00
Merthyr Tydfil,Great_black_backed_gull ,0.00,46,0.00
Merthyr Tydfil,Grey_partridge ,0.00,47,0.00
Merthyr Tydfil,Grey_wagtail ,0.00,48,0.00
Merthyr Tydfil,Herring_gull ,0.00,49,0.00
Merthyr Tydfil,Hooded_crow ,0.00,50,0.00
Merthyr Tydfil,Lapwing,0.00,51,0.00
Merthyr Tydfil,Lesser_black_backed_gull ,0.00,52,0.00
Merthyr Tydfil,Linnet ,0.00,53,0.00
Merthyr Tydfil,Little_owl ,0.00,54,0.00
Merthyr Tydfil,Marsh_tit ,0.00,55,0.00
Merthyr Tydfil,Meadow_pipit,0.00,56,0.00
Merthyr Tydfil,Mistle_thrush ,0.00,57,0.00
Merthyr Tydfil,Moorhen ,0.00,58,0.00
Merthyr Tydfil,Pheasant ,0.00,59,0.00
Merthyr Tydfil,Raven ,0.00,60,0.00
Merthyr Tydfil,Red_legged_partridge ,0.00,61,0.00
Merthyr Tydfil,Redpoll ,0.00,62,0.00
Merthyr Tydfil,Redwing ,0.00,63,0.00
Merthyr Tydfil,Reed_bunting ,0.00,64,0.00
Merthyr Tydfil,Ring_necked_parakeet ,0.00,65,0.00
Merthyr Tydfil,Rook ,0.00,66,0.00
Merthyr Tydfil,Skylark,0.00,67,0.00
Merthyr Tydfil,Sparrowhawk ,0.00,68,0.00
Merthyr Tydfil,Stock_dove ,0.00,69,0.00
Merthyr Tydfil,Tawny_owl ,0.00,70,0.00
Merthyr Tydfil,Treecreeper ,0.00,71,0.00
Merthyr Tydfil,Waxwing,0.00,72,0.00
Merthyr Tydfil,Yellowhammer ,0.00,73,0.00
Midlothian,House_sparrow ,4.82,1,62.73
Midlothian,Starling ,3.48,2,44.58
Midlothian,Blue_tit ,2.90,3,77.40
Midlothian,Blackbird ,2.62,4,91.95
Midlothian,Chaffinch ,2.59,5,54.80
Midlothian,Woodpigeon ,2.04,6,73.68
Midlothian,Magpie ,1.67,7,69.35
Midlothian,Tree_sparrow ,1.59,8,26.13
Midlothian,Robin ,1.41,9,88.85
Midlothian,Carrion_crow ,1.31,10,40.42
Midlothian,Great_tit ,1.30,11,52.80
Midlothian,Jackdaw ,1.01,12,27.50
Midlothian,Feral_pigeon ,1.00,13,20.00
Midlothian,Goldfinch ,0.96,14,23.22
Midlothian,Dunnock ,0.90,15,48.30
Midlothian,Coal_tit ,0.90,16,42.24
Midlothian,Long_tailed_tit ,0.71,17,14.55
Midlothian,Collared_dove ,0.70,18,30.43
Midlothian,Wren ,0.38,19,30.00
Midlothian,Great_spotted_woodpecker ,0.36,20,27.03
Midlothian,Greenfinch ,0.35,21,14.55
Midlothian,Siskin ,0.32,22,10.81
Midlothian,Common_gull ,0.29,23,9.91
Midlothian,Bullfinch ,0.25,24,11.71
Midlothian,Pheasant ,0.19,25,6.31
Midlothian,Fieldfare ,0.18,26,3.60
Midlothian,Yellowhammer ,0.18,27,4.50
Midlothian,Nuthatch ,0.17,28,12.61
Midlothian,Rook ,0.14,29,5.41
Midlothian,Black_headed_gull ,0.13,30,4.50
Midlothian,Buzzard ,0.12,31,8.11
Midlothian,Herring_gull ,0.10,32,6.31
Midlothian,Redpoll ,0.09,33,2.73
Midlothian,Song_thrush ,0.08,34,5.44
Midlothian,Redwing ,0.07,35,1.80
Midlothian,Sparrowhawk ,0.07,36,7.21
Midlothian,Pied_wagtail ,0.06,37,4.50
Midlothian,Reed_bunting ,0.06,38,2.70
Midlothian,Linnet ,0.05,39,2.70
Midlothian,Treecreeper ,0.05,40,4.50
Midlothian,Lesser_spotted_woodpecker ,0.04,41,2.70
Midlothian,Kestrel ,0.03,42,2.70
Midlothian,Red_legged_partridge ,0.02,43,0.91
Midlothian,Blackcap ,0.02,44,1.80
Midlothian,Brambling ,0.02,45,0.90
Midlothian,Goldcrest ,0.02,46,1.80
Midlothian,Lesser_black_backed_gull ,0.02,47,0.90
Midlothian,Raven ,0.02,48,0.90
Midlothian,Great_black_backed_gull ,0.01,49,0.90
Midlothian,Grey_wagtail ,0.01,50,0.90
Midlothian,Mistle_thrush ,0.01,51,0.90
Midlothian,Waxwing,0.01,52,0.90
Midlothian,Barn_owl ,0.00,53,0.00
Midlothian,Black_redstart,0.00,54,0.00
Midlothian,Chiffchaff ,0.00,55,0.00
Midlothian,Corn_bunting,0.00,56,0.00
Midlothian,Green_woodpecker ,0.00,57,0.00
Midlothian,Grey_heron ,0.00,58,0.00
Midlothian,Grey_partridge ,0.00,59,0.00
Midlothian,Hooded_crow ,0.00,60,0.00
Midlothian,Jay ,0.00,61,0.00
Midlothian,Lapwing,0.00,62,0.00
Midlothian,Little_owl ,0.00,63,0.00
Midlothian,Mallard ,0.00,64,0.00
Midlothian,Marsh_tit ,0.00,65,0.00
Midlothian,Meadow_pipit,0.00,66,0.00
Midlothian,Moorhen ,0.00,67,0.00
Midlothian,Red_Kite ,0.00,68,0.00
Midlothian,Ring_necked_parakeet ,0.00,69,0.00
Midlothian,Skylark,0.00,70,0.00
Midlothian,Stock_dove ,0.00,71,0.00
Midlothian,Tawny_owl ,0.00,72,0.00
Midlothian,Willow_tit ,0.00,73,0.00
Monmouthshire,House_sparrow ,5.92,1,80.58
Monmouthshire,Blue_tit ,3.40,2,85.06
Monmouthshire,Blackbird ,2.87,3,93.45
Monmouthshire,Chaffinch ,1.96,4,54.39
Monmouthshire,Robin ,1.75,5,91.87
Monmouthshire,Starling ,1.62,6,30.05
Monmouthshire,Great_tit ,1.54,7,56.75
Monmouthshire,Long_tailed_tit ,1.52,8,33.99
Monmouthshire,Goldfinch ,1.47,9,31.41
Monmouthshire,Woodpigeon ,1.20,10,52.29
Monmouthshire,Dunnock ,1.05,11,47.18
Monmouthshire,Magpie ,1.03,12,48.89
Monmouthshire,Jackdaw ,0.97,13,24.59
Monmouthshire,Collared_dove ,0.91,14,39.19
Monmouthshire,Carrion_crow ,0.83,15,31.51
Monmouthshire,Coal_tit ,0.64,16,30.97
Monmouthshire,Greenfinch ,0.49,17,20.58
Monmouthshire,Great_spotted_woodpecker ,0.46,18,35.25
Monmouthshire,Nuthatch ,0.45,19,28.91
Monmouthshire,Wren ,0.42,20,30.78
Monmouthshire,Feral_pigeon ,0.32,21,10.02
Monmouthshire,Bullfinch ,0.32,22,14.58
Monmouthshire,Jay ,0.28,23,20.68
Monmouthshire,Rook ,0.28,24,6.10
Monmouthshire,Song_thrush ,0.25,25,19.49
Monmouthshire,Pheasant ,0.19,26,8.47
Monmouthshire,Pied_wagtail ,0.18,27,10.20
Monmouthshire,Buzzard ,0.13,28,9.25
Monmouthshire,Tree_sparrow ,0.11,29,3.06
Monmouthshire,Sparrowhawk ,0.11,30,10.51
Monmouthshire,Siskin ,0.11,31,5.08
Monmouthshire,Common_gull ,0.10,32,2.71
Monmouthshire,Lesser_spotted_woodpecker ,0.09,33,6.78
Monmouthshire,Redwing ,0.09,34,1.02
Monmouthshire,Blackcap ,0.09,35,7.46
Monmouthshire,Marsh_tit ,0.06,36,4.08
Monmouthshire,Treecreeper ,0.06,37,5.78
Monmouthshire,Fieldfare ,0.06,38,0.68
Monmouthshire,Goldcrest ,0.05,39,3.73
Monmouthshire,Mistle_thrush ,0.05,40,3.39
Monmouthshire,Grey_wagtail ,0.03,41,2.72
Monmouthshire,Willow_tit ,0.03,42,2.03
Monmouthshire,Red_Kite ,0.03,43,2.03
Monmouthshire,Green_woodpecker ,0.02,44,2.03
Monmouthshire,Lesser_black_backed_gull ,0.02,45,1.02
Monmouthshire,Linnet ,0.02,46,1.02
Monmouthshire,Black_headed_gull ,0.02,47,1.36
Monmouthshire,Reed_bunting ,0.02,48,1.02
Monmouthshire,Grey_heron ,0.01,49,1.36
Monmouthshire,Yellowhammer ,0.01,50,0.34
Monmouthshire,Moorhen ,0.01,51,0.34
Monmouthshire,Raven ,0.01,52,0.68
Monmouthshire,Black_redstart,0.01,53,0.34
Monmouthshire,Herring_gull ,0.01,54,0.34
Monmouthshire,Kestrel ,0.01,55,0.68
Monmouthshire,Red_legged_partridge ,0.01,56,0.34
Monmouthshire,Redpoll ,0.01,57,0.68
Monmouthshire,Stock_dove ,0.01,58,0.34
Monmouthshire,Barn_owl ,0.00,59,0.00
Monmouthshire,Brambling ,0.00,60,0.00
Monmouthshire,Chiffchaff ,0.00,61,0.00
Monmouthshire,Corn_bunting,0.00,62,0.00
Monmouthshire,Great_black_backed_gull ,0.00,63,0.00
Monmouthshire,Grey_partridge ,0.00,64,0.00
Monmouthshire,Hooded_crow ,0.00,65,0.00
Monmouthshire,Lapwing,0.00,66,0.00
Monmouthshire,Little_owl ,0.00,67,0.00
Monmouthshire,Mallard ,0.00,68,0.00
Monmouthshire,Meadow_pipit,0.00,69,0.00
Monmouthshire,Ring_necked_parakeet ,0.00,70,0.00
Monmouthshire,Skylark,0.00,71,0.00
Monmouthshire,Tawny_owl ,0.00,72,0.00
Monmouthshire,Waxwing,0.00,73,0.00
Moray,House_sparrow ,7.23,1,74.68
Moray,Chaffinch ,4.74,2,73.32
Moray,Blackbird ,3.56,3,95.50
Moray,Starling ,2.92,4,38.33
Moray,Blue_tit ,2.43,5,77.47
Moray,Goldfinch ,1.82,6,32.69
Moray,Robin ,1.82,7,94.42
Moray,Great_tit ,1.31,8,54.08
Moray,Long_tailed_tit ,1.19,9,18.67
Moray,Dunnock ,1.17,10,52.89
Moray,Woodpigeon ,1.15,11,49.14
Moray,Tree_sparrow ,1.09,12,18.79
Moray,Coal_tit ,1.03,13,46.24
Moray,Collared_dove ,1.02,14,40.77
Moray,Greenfinch ,0.87,15,28.76
Moray,Carrion_crow ,0.86,16,26.48
Moray,Pheasant ,0.64,17,27.11
Moray,Jackdaw ,0.57,18,19.57
Moray,Feral_pigeon ,0.48,19,11.49
Moray,Great_spotted_woodpecker ,0.48,20,33.13
Moray,Rook ,0.39,21,9.04
Moray,Siskin ,0.39,22,15.66
Moray,Herring_gull ,0.31,23,10.91
Moray,Fieldfare ,0.30,24,5.42
Moray,Wren ,0.29,25,23.22
Moray,Yellowhammer ,0.29,26,11.45
Moray,Common_gull ,0.22,27,6.06
Moray,Magpie ,0.12,28,6.64
Moray,Song_thrush ,0.11,29,9.60
Moray,Buzzard ,0.10,30,8.43
Moray,Blackcap ,0.10,31,7.23
Moray,Redpoll ,0.07,32,3.01
Moray,Sparrowhawk ,0.07,33,7.23
Moray,Treecreeper ,0.07,34,6.02
Moray,Bullfinch ,0.05,35,4.22
Moray,Black_headed_gull ,0.05,36,1.81
Moray,Jay ,0.05,37,2.41
Moray,Redwing ,0.05,38,3.61
Moray,Pied_wagtail ,0.03,39,1.82
Moray,Lesser_spotted_woodpecker ,0.03,40,2.41
Moray,Hooded_crow ,0.02,41,1.81
Moray,Mistle_thrush ,0.02,42,1.81
Moray,Linnet ,0.02,43,0.61
Moray,Brambling ,0.02,44,1.81
Moray,Goldcrest ,0.02,45,1.20
Moray,Grey_heron ,0.02,46,1.81
Moray,Kestrel ,0.02,47,1.81
Moray,Grey_partridge ,0.01,48,0.61
Moray,Red_legged_partridge ,0.01,49,1.21
Moray,Waxwing,0.01,50,0.60
Moray,Reed_bunting ,0.01,51,0.60
Moray,Barn_owl ,0.00,52,0.00
Moray,Black_redstart,0.00,53,0.00
Moray,Chiffchaff ,0.00,54,0.00
Moray,Corn_bunting,0.00,55,0.00
Moray,Great_black_backed_gull ,0.00,56,0.00
Moray,Green_woodpecker ,0.00,57,0.00
Moray,Grey_wagtail ,0.00,58,0.00
Moray,Lapwing,0.00,59,0.00
Moray,Lesser_black_backed_gull ,0.00,60,0.00
Moray,Little_owl ,0.00,61,0.00
Moray,Mallard ,0.00,62,0.00
Moray,Marsh_tit ,0.00,63,0.00
Moray,Meadow_pipit,0.00,64,0.00
Moray,Moorhen ,0.00,65,0.00
Moray,Nuthatch ,0.00,66,0.00
Moray,Raven ,0.00,67,0.00
Moray,Red_Kite ,0.00,68,0.00
Moray,Ring_necked_parakeet ,0.00,69,0.00
Moray,Skylark,0.00,70,0.00
Moray,Stock_dove ,0.00,71,0.00
Moray,Tawny_owl ,0.00,72,0.00
Moray,Willow_tit ,0.00,73,0.00
Neath Port Talbot,House_sparrow ,6.12,1,77.32
Neath Port Talbot,Blue_tit ,3.28,2,80.38
Neath Port Talbot,Blackbird ,2.42,3,87.77
Neath Port Talbot,Chaffinch ,2.38,4,55.59
Neath Port Talbot,Starling ,2.31,5,35.69
Neath Port Talbot,Jackdaw ,2.16,6,42.40
Neath Port Talbot,Robin ,1.70,7,93.73
Neath Port Talbot,Great_tit ,1.58,8,53.53
Neath Port Talbot,Magpie ,1.52,9,64.03
Neath Port Talbot,Collared_dove ,1.37,10,50.27
Neath Port Talbot,Long_tailed_tit ,1.31,11,29.08
Neath Port Talbot,Carrion_crow ,1.17,12,29.60
Neath Port Talbot,Goldfinch ,1.11,13,19.29
Neath Port Talbot,Coal_tit ,0.90,14,43.44
Neath Port Talbot,Dunnock ,0.82,15,39.40
Neath Port Talbot,Nuthatch ,0.71,16,44.29
Neath Port Talbot,Woodpigeon ,0.64,17,30.16
Neath Port Talbot,Jay ,0.50,18,29.79
Neath Port Talbot,Bullfinch ,0.45,19,18.44
Neath Port Talbot,Feral_pigeon ,0.40,20,7.20
Neath Port Talbot,Wren ,0.39,21,30.80
Neath Port Talbot,Song_thrush ,0.34,22,25.20
Neath Port Talbot,Greenfinch ,0.34,23,11.68
Neath Port Talbot,Great_spotted_woodpecker ,0.32,24,24.82
Neath Port Talbot,Siskin ,0.29,25,11.35
Neath Port Talbot,Pied_wagtail ,0.26,26,14.18
Neath Port Talbot,Common_gull ,0.20,27,4.26
Neath Port Talbot,Reed_bunting ,0.17,28,4.96
Neath Port Talbot,Buzzard ,0.14,29,7.09
Neath Port Talbot,Red_Kite ,0.10,30,4.29
Neath Port Talbot,Herring_gull ,0.08,31,4.26
Neath Port Talbot,Rook ,0.08,32,3.55
Neath Port Talbot,Sparrowhawk ,0.08,33,7.80
Neath Port Talbot,Black_headed_gull ,0.06,34,2.84
Neath Port Talbot,Grey_wagtail ,0.06,35,5.67
Neath Port Talbot,Blackcap ,0.05,36,3.55
Neath Port Talbot,Tree_sparrow ,0.04,37,0.71
Neath Port Talbot,Treecreeper ,0.03,38,2.86
Neath Port Talbot,Goldcrest ,0.03,39,2.84
Neath Port Talbot,Grey_heron ,0.02,40,2.13
Neath Port Talbot,Lesser_spotted_woodpecker ,0.02,41,2.13
Neath Port Talbot,Redpoll ,0.01,42,1.43
Neath Port Talbot,Brambling ,0.01,43,0.71
Neath Port Talbot,Mistle_thrush ,0.01,44,1.42
Neath Port Talbot,Pheasant ,0.01,45,1.42
Neath Port Talbot,Raven ,0.01,46,0.71
Neath Port Talbot,Chiffchaff ,0.01,47,0.71
Neath Port Talbot,Kestrel ,0.01,48,0.71
Neath Port Talbot,Willow_tit ,0.01,49,0.71
Neath Port Talbot,Barn_owl ,0.00,50,0.00
Neath Port Talbot,Black_redstart,0.00,51,0.00
Neath Port Talbot,Corn_bunting,0.00,52,0.00
Neath Port Talbot,Fieldfare ,0.00,53,0.00
Neath Port Talbot,Great_black_backed_gull ,0.00,54,0.00
Neath Port Talbot,Green_woodpecker ,0.00,55,0.00
Neath Port Talbot,Grey_partridge ,0.00,56,0.00
Neath Port Talbot,Hooded_crow ,0.00,57,0.00
Neath Port Talbot,Lapwing,0.00,58,0.00
Neath Port Talbot,Lesser_black_backed_gull ,0.00,59,0.00
Neath Port Talbot,Linnet ,0.00,60,0.00
