"ID","Name","Latitude","Longitude","Region","Country","Continent"
"350496","BLOSSOMFIELD (350496)","52.4029","-1.8061","","ENGLAND","EUROPE"
"350497","BLOXWICH (350497)","52.6115","-2.0017","","ENGLAND","EUROPE"
"350498","BLOXWORTH (350498)","50.7488","-2.1633","","ENGLAND","EUROPE"
"350499","BLUNDELLSANDS (350499)","53.4902","-3.0526","","ENGLAND","EUROPE"
"350500","BLURTON (350500)","52.9742","-2.1574","","ENGLAND","EUROPE"
"350501","BLYTHE BRIDGE (350501)","52.9689","-2.0706","","ENGLAND","EUROPE"
"350502","BODNANT GARDENS (350502)","53.2327","-3.7955","","WALES","EUROPE"
"350503","BODRHYDDAN HALL (350503)","53.3002","-3.4358","","WALES","EUROPE"
"350504","BOGGLE HOLE YOUTH HOSTEL (350504)","54.4216","-0.5268","","ENGLAND","EUROPE"
"350505","BOLDMERE (350505)","52.5452","-1.8517","","ENGLAND","EUROPE"
"350506","BOLDON (350506)","54.9446","-1.4393","","ENGLAND","EUROPE"
"350507","BOLDON COLLIERY (350507)","54.9504","-1.4675","","ENGLAND","EUROPE"
"350508","BOLLINGTON (350508)","53.2964","-2.0952","","ENGLAND","EUROPE"
"350509","BOLSOVER (350509)","53.2308","-1.2882","","ENGLAND","EUROPE"
"350511","BOLTON WANDERERS F.C. (350511)","53.5807","-2.5339","","ENGLAND","EUROPE"
"350512","BO'NESS (350512)","56.0172","-3.6070","","SCOTLAND","EUROPE"
"350513","BONNYRIGG (350513)","55.8749","-3.1049","","SCOTLAND","EUROPE"
"350514","BOOTLE (350514)","53.4430","-2.9975","","ENGLAND","EUROPE"
"350515","BORDE HILL GARDEN (350515)","51.0239","-0.1291","","ENGLAND","EUROPE"
"350516","BOREHAMWOOD (350516)","51.6573","-0.2707","","ENGLAND","EUROPE"
"350517","BOROUGHBRIDGE (350517)","54.0961","-1.3928","","ENGLAND","EUROPE"
"350518","BORROWDALE YOUTH HOSTEL (350518)","54.5186","-3.1494","","ENGLAND","EUROPE"
"350519","BORTH (350519)","52.4884","-4.0500","","WALES","EUROPE"
"350520","BORTH (BEACH) (350520)","52.4942","-4.0586","","WALES","EUROPE"
"350521","BORTH YOUTH HOSTEL (350521)","52.4963","-4.0496","","WALES","EUROPE"
"350522","BOSCASTLE HARBOUR YOUTH HOSTEL (350522)","50.6931","-4.6921","","ENGLAND","EUROPE"
"350523","BOSTON DEEPS (350523)","53.0329","0.2982","","ENGLAND","EUROPE"
"350524","BOSWINGER YOUTH HOSTEL (350524)","50.2328","-4.8133","","ENGLAND","EUROPE"
"350525","DURHAM BOTANIC GARDEN (350525)","54.7606","-1.5698","","ENGLAND","EUROPE"
"350526","OXFORD BOTANIC GARDEN (350526)","51.7479","-1.2445","","ENGLAND","EUROPE"
"350527","SHEFFIELD BOTANICAL GARDENS (350527)","53.3741","-1.4972","","ENGLAND","EUROPE"
"350528","BOTANY BAY (BROADSTAIRS) (350528)","51.3908","1.4367","","ENGLAND","EUROPE"
"350529","BOTHWELL (350529)","55.8062","-4.0714","","SCOTLAND","EUROPE"
"350530","BOTLEY (350530)","50.9148","-1.2692","","ENGLAND","EUROPE"
"350531","BOUGHTON HOUSE (350531)","52.4234","-0.6729","","ENGLAND","EUROPE"
"350532","BOUGHTON STREET (350532)","51.2967","0.9493","","ENGLAND","EUROPE"
"350533","BOURNE (350533)","52.7683","-0.3769","","ENGLAND","EUROPE"
"350534","BOURNEMOUTH AIRPORT (350534)","50.7814","-1.8285","","ENGLAND","EUROPE"
"350535","BOURNVILLE (350535)","52.4234","-1.9313","","ENGLAND","EUROPE"
"350536","BOURTON-ON-THE-WATER (350536)","51.8864","-1.7617","","ENGLAND","EUROPE"
"350537","BOVEY TRACEY (350537)","50.5930","-3.6714","","ENGLAND","EUROPE"
"350538","BOWDON (350538)","53.3768","-2.3625","","ENGLAND","EUROPE"
"350539","BOWGREEN (350539)","53.3780","-2.3655","","ENGLAND","EUROPE"
"350540","BOWLES OUTDOOR CENTRE (350540)","51.0776","0.1971","","ENGLAND","EUROPE"
"350541","BOWMORE (350541)","55.7568","-6.2869","","SCOTLAND","EUROPE"
"350542","BOWNESS-ON-WINDERMERE (350542)","54.3646","-2.9182","","ENGLAND","EUROPE"
"350543","BOWOOD HOUSE & GARDENS (350543)","51.4272","-2.0377","","ENGLAND","EUROPE"
"350544","BOYTON CROSS (350544)","51.7570","0.3874","","ENGLAND","EUROPE"
"350545","BRACADALE (350545)","57.3603","-6.4055","","SCOTLAND","EUROPE"
"350546","BRACKENBOTTOM (350546)","54.1453","-2.2807","","ENGLAND","EUROPE"
"350547","BRACKLEY (350547)","52.0270","-1.1416","","ENGLAND","EUROPE"
"350548","BRACKNELL SKI & SNOWBOARD CENTRE (350548)","51.4142","-0.7821","","ENGLAND","EUROPE"
"350549","BRADELEY (350549)","53.0594","-2.1736","","ENGLAND","EUROPE"
"350550","BRADENHAM (350550)","52.6396","0.8458","","ENGLAND","EUROPE"
"350551","BRADENHAM YOUTH HOSTEL (350551)","51.6685","-0.7956","","ENGLAND","EUROPE"
"350552","BRADFORD-ON-AVON (350552)","51.3447","-2.2511","","ENGLAND","EUROPE"
"350553","BRADGATE (350553)","53.4329","-1.3743","","ENGLAND","EUROPE"
"350554","BRADLEY FOLD (350554)","53.5745","-2.3679","","ENGLAND","EUROPE"
"350555","BRADMORE (350555)","52.5786","-2.1575","","ENGLAND","EUROPE"
"350556","BRADSHAW (350556)","53.6072","-2.3993","","ENGLAND","EUROPE"
"350557","BRADWAY (350557)","53.3166","-1.5073","","ENGLAND","EUROPE"
"350558","BRADWELL VILLAGE YOUTH HOSTEL (350558)","52.0482","-0.7886","","ENGLAND","EUROPE"
"350559","BRAEMAR YOUTH HOSTEL (350559)","57.0006","-3.3868","","SCOTLAND","EUROPE"
"350560","BRAERIACH (350560)","57.0749","-3.7288","","SCOTLAND","EUROPE"
"350561","BRAIDFAULD (350561)","55.8428","-4.1880","","SCOTLAND","EUROPE"
"350562","BRAIGH COIRE CHRUINN-BHALGAIN (350562)","56.8332","-3.7263","","SCOTLAND","EUROPE"
"350563","BRAINTREE (350563)","51.8797","0.5526","","ENGLAND","EUROPE"
"350564","BRAMCOTE (350564)","52.9339","-1.2413","","ENGLAND","EUROPE"
"350565","BRAMHALL (350565)","53.3674","-2.1626","","ENGLAND","EUROPE"
"350566","BRAMHAM PARK (350566)","53.8673","-1.3632","","ENGLAND","EUROPE"
"350567","BRAMPTON (350567)","54.9425","-2.7349","","ENGLAND","EUROPE"
"350568","BRAN END (350568)","51.9006","0.4070","","ENGLAND","EUROPE"
"350569","BRANDON (DURHAM) (350569)","54.7481","-1.6192","","ENGLAND","EUROPE"
"350570","BRANDON (SUFFOLK) (350570)","52.4462","0.6242","","ENGLAND","EUROPE"
"350571","BRANDS HATCH (350571)","51.3554","0.2636","","ENGLAND","EUROPE"
"350572","BRANKLYN GARDENS (350572)","56.3929","-3.4085","","SCOTLAND","EUROPE"
"350573","BRANKSOME (350573)","50.7265","-1.9201","","ENGLAND","EUROPE"
"350574","BRANKSOME PARK (350574)","50.7167","-1.9142","","ENGLAND","EUROPE"
"350575","BRANSHOLME (350575)","53.7895","-0.3260","","ENGLAND","EUROPE"
"350576","BRANTHWAITE (350576)","54.6107","-3.4582","","ENGLAND","EUROPE"
"350577","BRAUNSTONE (350577)","52.6177","-1.1764","","ENGLAND","EUROPE"
"350578","BRAUNTON (350578)","51.1076","-4.1598","","ENGLAND","EUROPE"
"350579","BRAYFORD (350579)","51.0945","-3.8738","","ENGLAND","EUROPE"
"350580","BRECHIN (350580)","56.7334","-2.6538","","SCOTLAND","EUROPE"
"350581","BREDBURY (350581)","53.4233","-2.1123","","ENGLAND","EUROPE"
"350582","BREIGHTMET (350582)","53.5825","-2.3962","","ENGLAND","EUROPE"
"350583","BREIGHTON (350583)","53.7966","-0.9225","","ENGLAND","EUROPE"
"350584","BRENTWOOD (350584)","51.6200","0.3088","","ENGLAND","EUROPE"
"350585","BRENTWOOD SKI CENTRE (350585)","51.5927","0.2935","","ENGLAND","EUROPE"
"350586","BRESSINGHAM GARDENS (350586)","52.3799","1.0650","","ENGLAND","EUROPE"
"350587","BRETTON YOUTH HOSTEL (350587)","53.2970","-1.7046","","ENGLAND","EUROPE"
"350588","BRIDGE OF ALLAN (350588)","56.1532","-3.9408","","SCOTLAND","EUROPE"
"350589","BRIDGE OF DYE (350589)","56.9634","-2.5742","","SCOTLAND","EUROPE"
"350590","BRIDGE OF WEIR (350590)","55.8566","-4.5764","","SCOTLAND","EUROPE"
"350591","BRIDGEMERE GARDEN WORLD (350591)","53.0024","-2.4249","","ENGLAND","EUROPE"
"350592","BRIDGEND (BRIDGEND) (350592)","51.5039","-3.5757","","WALES","EUROPE"
"350593","BRIDGEND (FIFE) (350593)","56.2963","-2.9782","","SCOTLAND","EUROPE"
"350594","BRIDGES LONG MYND YOUTH HOSTEL (350594)","52.5623","-2.8856","","ENGLAND","EUROPE"
"350595","BRIDGETON (350595)","55.8465","-4.2147","","SCOTLAND","EUROPE"
"350596","BRIDGWATER (350596)","51.1274","-3.0023","","ENGLAND","EUROPE"
"350597","BRIDLINGTON (350597)","54.0851","-0.1971","","ENGLAND","EUROPE"
"350598","BRIERFIELD (350598)","53.8214","-2.2353","","ENGLAND","EUROPE"
"350599","BRIERLEY HILL (350599)","52.4818","-2.1189","","ENGLAND","EUROPE"
"350600","BRIGG (350600)","53.5516","-0.4903","","ENGLAND","EUROPE"
"350601","BRIGHOUSE (350601)","53.6995","-1.7810","","ENGLAND","EUROPE"
"350602","BRIGHTON RACECOURSE (350602)","50.8319","-0.1011","","ENGLAND","EUROPE"
"350603","BRIGHTON YOUTH HOSTEL (350603)","50.8590","-0.1477","","ENGLAND","EUROPE"
"350604","BRIGSLEY (350604)","53.4989","-0.1107","","ENGLAND","EUROPE"
"350605","BRINCLIFFE (350605)","53.3631","-1.5001","","ENGLAND","EUROPE"
"350606","BRING DEEPS (350606)","58.8977","-3.2288","","SCOTLAND","EUROPE"
"350607","BRINNINGTON (350607)","53.4305","-2.1303","","ENGLAND","EUROPE"
"350608","BRISLINGTON (350608)","51.4319","-2.5501","","ENGLAND","EUROPE"
"350609","BRISTNALL FIELDS (350609)","52.4775","-2.0016","","ENGLAND","EUROPE"
"350610","BRISTOL CITY F.C. (350610)","51.4382","-2.6162","","ENGLAND","EUROPE"
"350611","BRISTOL FILTON AIRPORT (350611)","51.5177","-2.5802","","ENGLAND","EUROPE"
"350612","BRISTOL INTERNATIONAL AIRPORT (350612)","51.3829","-2.7140","","ENGLAND","EUROPE"
"350613","BRISTOL YOUTH HOSTEL (350613)","51.4466","-2.5934","","ENGLAND","EUROPE"
"350614","BRISTON (350614)","52.8537","1.0635","","ENGLAND","EUROPE"
"350615","BRITON FERRY (350615)","51.6317","-3.8231","","WALES","EUROPE"
"350616","BROAD CAIRN (350616)","56.9200","-3.2527","","SCOTLAND","EUROPE"
"350617","BROAD HAVEN YOUTH HOSTEL (350617)","51.7853","-5.0939","","WALES","EUROPE"
"350618","BROAD HINTON (350618)","51.4842","-1.8442","","ENGLAND","EUROPE"
"350619","BROADFORD (350619)","57.2425","-5.9127","","SCOTLAND","EUROPE"
"350620","BROADFORD AIRPORT (350620)","57.2519","-5.8298","","SCOTLAND","EUROPE"
"350621","BROADFORD YOUTH HOSTEL (350621)","57.2496","-5.9144","","SCOTLAND","EUROPE"
"350622","BROADHEATH (350622)","53.3992","-2.3575","","ENGLAND","EUROPE"
"350623","BROADHEMBURY (350623)","50.8337","-3.2741","","ENGLAND","EUROPE"
"350624","BROADMEADOWS YOUTH HOSTEL (350624)","55.5636","-2.9144","","SCOTLAND","EUROPE"
"350625","BROADSTAIRS (350625)","51.3597","1.4338","","ENGLAND","EUROPE"
"350626","BROADSTAIRS YOUTH HOSTEL (350626)","51.3578","1.4317","","ENGLAND","EUROPE"
"350627","BROADSTONE (350627)","50.7566","-1.9907","","ENGLAND","EUROPE"
"350628","BROADWAY (350628)","52.0351","-1.8531","","ENGLAND","EUROPE"
"350629","BROCKENHURST (350629)","50.8184","-1.5743","","ENGLAND","EUROPE"
"350630","BROCKMOOR (350630)","52.4859","-2.1345","","ENGLAND","EUROPE"
"350631","BRODICK (350631)","55.5767","-5.1487","","SCOTLAND","EUROPE"
"350632","BRODICK CASTLE GARDEN (350632)","55.5934","-5.1662","","SCOTLAND","EUROPE"
"350633","BROMBOROUGH (350633)","53.3346","-2.9766","","ENGLAND","EUROPE"
"350634","BROMFORD (350634)","52.5099","-1.8326","","ENGLAND","EUROPE"
"350635","BROMLEY (GREATER LONDON) (350635)","51.4056","0.0148","","ENGLAND","EUROPE"
"350636","BROMLEY (WEST MIDLANDS) (350636)","52.4946","-2.1313","","ENGLAND","EUROPE"
"350637","BROMLEY CROSS (350637)","53.6129","-2.4073","","ENGLAND","EUROPE"
"350638","BROMLEY SKI CENTRE (350638)","51.4050","0.1278","","ENGLAND","EUROPE"
"350639","BROMYARD (350639)","52.1904","-2.5073","","ENGLAND","EUROPE"
"350640","BRONINGTON (350640)","52.9478","-2.7676","","WALES","EUROPE"
"350641","BROOK BOTTOM (350641)","53.5239","-2.0457","","ENGLAND","EUROPE"
"350642","BROOK COTTAGE GARDENS (ALKERTON) (350642)","52.0864","-1.4558","","ENGLAND","EUROPE"
"350643","BROOKEBOROUGH (350643)","54.3141","-7.4058","","NORTHERN IRELAND","EUROPE"
"350644","BROOKLANDS (350644)","53.4115","-2.3159","","ENGLAND","EUROPE"
"350645","BROOM (350645)","53.4170","-1.3253","","ENGLAND","EUROPE"
"350646","BROOMHILL (350646)","51.4880","-2.5419","","ENGLAND","EUROPE"
"350647","BRORA (350647)","58.0124","-3.8511","","SCOTLAND","EUROPE"
"350648","BROUGH (350648)","53.7298","-0.5716","","ENGLAND","EUROPE"
"350649","BROUGHSHANE (350649)","54.8938","-6.2023","","NORTHERN IRELAND","EUROPE"
"350650","BROUGHTON CASTLE (350650)","52.0458","-1.3934","","ENGLAND","EUROPE"
"350651","BROUGHTON HOUSE (KIRKCUDBRIGHT) (350651)","54.8372","-4.0514","","SCOTLAND","EUROPE"
"350652","BROUGHTON IN FURNESS (350652)","54.2775","-3.2099","","ENGLAND","EUROPE"
"350653","BROUGHTON MILLS (350653)","54.3054","-3.1948","","ENGLAND","EUROPE"
"350654","BROWNHILLS (350654)","52.6457","-1.9296","","ENGLAND","EUROPE"
"350655","BROWN'S GREEN (350655)","52.5222","-1.9264","","ENGLAND","EUROPE"
"350656","BROXBURN (350656)","55.9342","-3.4663","","SCOTLAND","EUROPE"
"350657","BRUACH NA FRITHE (350657)","57.2462","-6.2085","","SCOTLAND","EUROPE"
"350658","BRUERA (350658)","53.1395","-2.8411","","ENGLAND","EUROPE"
"350659","BRUNDISH (350659)","52.2770","1.3306","","ENGLAND","EUROPE"
"350660","BRYN (350660)","53.5011","-2.6500","","ENGLAND","EUROPE"
"350661","BRYN GWYNANT YOUTH HOSTEL (350661)","53.0410","-4.0247","","WALES","EUROPE"
"350662","BRYNMAWR (350662)","51.7947","-3.1743","","WALES","EUROPE"
"350663","BU SANDS (350663)","58.8590","-2.8800","","SCOTLAND","EUROPE"
"350664","BUCKFASTLEIGH (350664)","50.4813","-3.7781","","ENGLAND","EUROPE"
"350665","BUCKHAVEN (350665)","56.1745","-3.0293","","SCOTLAND","EUROPE"
"350666","BUCKLEY (350666)","53.1698","-3.0801","","WALES","EUROPE"
"350667","BUCKNALL (350667)","53.0248","-2.1321","","ENGLAND","EUROPE"
"350668","BUDLEIGH SALTERTON (350668)","50.6305","-3.3190","","ENGLAND","EUROPE"
"350669","BULWELL (350669)","53.0022","-1.1998","","ENGLAND","EUROPE"
"350670","BUNGAY (350670)","52.4551","1.4457","","ENGLAND","EUROPE"
"350671","BUNTINGFORD (350671)","51.9458","-0.0169","","ENGLAND","EUROPE"
"350672","BURDIEHOUSE (350672)","55.8948","-3.1747","","SCOTLAND","EUROPE"
"350673","BURFORD (350673)","51.8067","-1.6353","","ENGLAND","EUROPE"
"350674","BURFORD HOUSE GARDENS (350674)","52.3078","-2.6082","","ENGLAND","EUROPE"
"350675","BURGESS HILL (350675)","50.9540","-0.1271","","ENGLAND","EUROPE"
"350676","BURGH LE MARSH (350676)","53.1617","0.2405","","ENGLAND","EUROPE"
"350677","BURLEY YOUTH HOSTEL (350677)","50.8238","-1.6892","","ENGLAND","EUROPE"
"350678","BURNAGE (350678)","53.4279","-2.2011","","ENGLAND","EUROPE"
"350679","BURNBY HALL (350679)","53.9126","-0.7564","","ENGLAND","EUROPE"
"350680","BURNDEN (350680)","53.5650","-2.4153","","ENGLAND","EUROPE"
"350681","BURNHAM MARKET (350681)","52.9449","0.7286","","ENGLAND","EUROPE"
"350682","BURNHAM-ON-CROUCH (350682)","51.6279","0.8162","","ENGLAND","EUROPE"
"350683","BURNHAM-ON-SEA (350683)","51.2397","-2.9926","","ENGLAND","EUROPE"
"350684","BURNLEY (350684)","53.7892","-2.2535","","ENGLAND","EUROPE"
"350685","BURNLEY F.C. (350685)","53.7912","-2.2291","","ENGLAND","EUROPE"
"350686","BURRY PORT (350686)","51.6831","-4.2549","","WALES","EUROPE"
"350687","BURSLEM (350687)","53.0454","-2.1953","","ENGLAND","EUROPE"
"350688","BURTON COGGLES (350688)","52.8224","-0.5484","","ENGLAND","EUROPE"
"350689","BURTON LATIMER (350689)","52.3655","-0.6766","","ENGLAND","EUROPE"
"350690","BURY (350690)","53.5948","-2.2957","","ENGLAND","EUROPE"
"350691","BUSBY (350691)","55.7786","-4.2777","","SCOTLAND","EUROPE"
"350692","BUSCOT PARK (350692)","51.6652","-1.6462","","ENGLAND","EUROPE"
"350693","BUSHBURY (350693)","52.6187","-2.1155","","ENGLAND","EUROPE"
"350694","BUSHEY (350694)","51.6472","-0.3569","","ENGLAND","EUROPE"
"350695","BUSHMILLS (350695)","55.2078","-6.5214","","NORTHERN IRELAND","EUROPE"
"350696","BUTLEIGH (350696)","51.0991","-2.6871","","ENGLAND","EUROPE"
"350697","BUTTERKNOWLE (350697)","54.6278","-1.8359","","ENGLAND","EUROPE"
"350698","BUTTERMERE YOUTH HOSTEL (350698)","54.5389","-3.2667","","ENGLAND","EUROPE"
"350699","BUTTERSHAW (350699)","53.7673","-1.8074","","ENGLAND","EUROPE"
"350700","BUXTON YOUTH HOSTEL (350700)","53.2466","-1.9070","","ENGLAND","EUROPE"
"350701","BWLCH NANT YR ARIAN (350701)","52.4151","-3.8857","","WALES","EUROPE"
"350702","BYKER (350702)","54.9717","-1.5706","","ENGLAND","EUROPE"
"350703","BYLCHAU (350703)","53.1540","-3.5289","","WALES","EUROPE"
"350704","BYNACK MORE (350704)","57.1380","-3.5826","","SCOTLAND","EUROPE"
"350705","BYRNESS YOUTH HOSTEL (350705)","55.3132","-2.3688","","ENGLAND","EUROPE"
"350706","CADBURY HEATH (350706)","51.4466","-2.4774","","ENGLAND","EUROPE"
"350707","CADWELL PARK (350707)","53.3085","-0.0580","","ENGLAND","EUROPE"
"350708","CAERAU (350708)","51.4707","-3.2545","","WALES","EUROPE"
"350709","CAERLEON (350709)","51.6107","-2.9509","","WALES","EUROPE"
"350710","CAERNARFON (350710)","53.1393","-4.2727","","WALES","EUROPE"
"350711","CAERPHILLY (350711)","51.5784","-3.2168","","WALES","EUROPE"
"350712","CAIRN BANNOCH (350712)","56.9274","-3.2833","","SCOTLAND","EUROPE"
"350713","CAIRN GORM (350713)","57.1162","-3.6424","","SCOTLAND","EUROPE"
"350714","CAIRN GORM MOUNTAIN (350714)","57.1292","-3.6749","","SCOTLAND","EUROPE"
"350715","CAIRN OF CLAISE (350715)","56.8955","-3.3390","","SCOTLAND","EUROPE"
"350716","CAIRN TOUL (350716)","57.0516","-3.7110","","SCOTLAND","EUROPE"
"350717","CAISTER-ON-SEA (350717)","52.6483","1.7262","","ENGLAND","EUROPE"
"350718","CAISTOR (350718)","53.4972","-0.3138","","ENGLAND","EUROPE"
"350719","CALDECOTTE (350719)","52.0058","-0.6958","","ENGLAND","EUROPE"
"350720","CALDICOT (350720)","51.5911","-2.7495","","WALES","EUROPE"
"350721","CALLAKILLE (350721)","57.5219","-5.8543","","SCOTLAND","EUROPE"
"350722","CALLANDER (350722)","56.2451","-4.2103","","SCOTLAND","EUROPE"
"350723","CALLINGTON (350723)","50.5018","-4.3146","","ENGLAND","EUROPE"
"350724","CALNE (350724)","51.4389","-2.0025","","ENGLAND","EUROPE"
"350725","CALSHOT ACTIVITIES CENTRE (350725)","50.8123","-1.3109","","ENGLAND","EUROPE"
"350726","CAMBERLEY (350726)","51.3349","-0.7413","","ENGLAND","EUROPE"
"350727","CAMBLESFORTH (350727)","53.7300","-1.0171","","ENGLAND","EUROPE"
"350728","CAMBO ESTATE (350728)","56.2952","-2.6531","","SCOTLAND","EUROPE"
"350729","CAMBORNE (350729)","50.2122","-5.2937","","ENGLAND","EUROPE"
"350730","CAMBRIDGE CITY AIRPORT (350730)","52.2054","0.1765","","ENGLAND","EUROPE"
"350731","CAMBRIDGE UNIVERSITY BOTANIC GARDENS (350731)","52.1937","0.1268","","ENGLAND","EUROPE"
"350732","CAMBRIDGE YOUTH HOSTEL (350732)","52.1994","0.1358","","ENGLAND","EUROPE"
"350733","CAMBUSLANG (350733)","55.8210","-4.1636","","SCOTLAND","EUROPE"
"350734","CAMDEN TOWN (350734)","51.5392","-0.1425","","ENGLAND","EUROPE"
"350735","CAMELFORD (350735)","50.6216","-4.6812","","ENGLAND","EUROPE"
"350736","CAMELOT THEME PARK (CHARNOCK RICHARD) (350736)","53.6424","-2.7033","","ENGLAND","EUROPE"
"350737","CAMP TOWN (350737)","53.8516","-1.5531","","ENGLAND","EUROPE"
"350738","CAMPBELTOWN AIRPORT (350738)","55.4445","-5.6957","","SCOTLAND","EUROPE"
"350739","CAMPERDOWN (350739)","55.0425","-1.5758","","ENGLAND","EUROPE"
"350740","CAMUSRORY (350740)","57.0029","-5.5300","","SCOTLAND","EUROPE"
"350741","CANFORD HEATH (350741)","50.7488","-1.9721","","ENGLAND","EUROPE"
"350742","CANKLOW (350742)","53.4109","-1.3582","","ENGLAND","EUROPE"
"350743","CANLEY (350743)","52.3872","-1.5454","","ENGLAND","EUROPE"
"350744","CANNICH YOUTH HOSTEL (350744)","57.3423","-4.7607","","SCOTLAND","EUROPE"
"350745","CANON PYON (350745)","52.1384","-2.7896","","ENGLAND","EUROPE"
"350746","CANONS ASHBY HOUSE (350746)","52.1539","-1.1595","","ENGLAND","EUROPE"
"350747","CANTERBURY YOUTH HOSTEL (350747)","51.2685","1.0865","","ENGLAND","EUROPE"
"350748","CANVEY ISLAND (350748)","51.5166","0.5801","","ENGLAND","EUROPE"
"350749","CAOL RAINEACH (350749)","58.5477","-4.3325","","SCOTLAND","EUROPE"
"350750","CAPEL (350750)","51.1533","-0.3195","","ENGLAND","EUROPE"
"350751","CAPEL CURIG YOUTH HOSTEL (350751)","53.1059","-3.9012","","WALES","EUROPE"
"350752","CAPEL MANOR (350752)","51.6779","-0.0562","","ENGLAND","EUROPE"
"350753","CAPEL-Y-FFIN YOUTH HOSTEL (350753)","51.9847","-3.0923","","WALES","EUROPE"
"350754","CAPESTHORNE HALL (350754)","53.2538","-2.2362","","ENGLAND","EUROPE"
"350755","CARBISDALE CASTLE YOUTH HOSTEL (350755)","57.9254","-4.4078","","SCOTLAND","EUROPE"
"350756","CARBISDALE TRAILS (350756)","57.9227","-4.4242","","SCOTLAND","EUROPE"
"350757","CARBROOK (350757)","53.4054","-1.4204","","ENGLAND","EUROPE"
"350758","CARDIFF (350758)","51.4812","-3.1778","","WALES","EUROPE"
"350759","CARDIFF CITY F.C. (350759)","51.4724","-3.2018","","WALES","EUROPE"
"350760","CARDIFF INTERNATIONAL AIRPORT (350760)","51.3973","-3.3489","","WALES","EUROPE"
"350761","MILLENNIUM STADIUM (350761)","51.4781","-3.1826","","WALES","EUROPE"
"350762","CARDIFF SKI CENTRE (350762)","51.4925","-3.2378","","WALES","EUROPE"
"350763","CARDIFF YOUTH HOSTEL (350763)","51.5038","-3.1783","","WALES","EUROPE"
"350764","CARDIGAN (350764)","52.0834","-4.6597","","WALES","EUROPE"
"350765","CARDONALD (350765)","55.8476","-4.3561","","SCOTLAND","EUROPE"
"350766","CARLISLE (350766)","54.8924","-2.9315","","ENGLAND","EUROPE"
"350767","CARLISLE PARK (MORPETH) (350767)","55.1631","-1.6889","","ENGLAND","EUROPE"
"350768","CARLISLE RACECOURSE (350768)","54.8634","-2.9324","","ENGLAND","EUROPE"
"350769","CARLISLE SNOWSPORTS CLUB (350769)","54.8978","-2.9445","","ENGLAND","EUROPE"
"350770","CARLTON (NOTTINGHAMSHIRE) (350770)","52.9663","-1.0818","","ENGLAND","EUROPE"
"350771","CARLTON (SOUTH YORKSHIRE) (350771)","53.5873","-1.4476","","ENGLAND","EUROPE"
"350772","CARLUKE (350772)","55.7354","-3.8352","","SCOTLAND","EUROPE"
"350773","CARMYLE (350773)","55.8315","-4.1550","","SCOTLAND","EUROPE"
"350774","CARN A' CHLAMAIN (350774)","56.8668","-3.7812","","SCOTLAND","EUROPE"
"350775","CARN A' COIRE BHOIDHEACH (350775)","56.9457","-3.2704","","SCOTLAND","EUROPE"
"350776","CARN A' GHEOIDH (350776)","56.8729","-3.4658","","SCOTLAND","EUROPE"
"350777","CARN A' MHAIM (350777)","57.0364","-3.6533","","SCOTLAND","EUROPE"
"350778","CARN AN FHIDHLEIR (350778)","56.9384","-3.8009","","SCOTLAND","EUROPE"
"350779","CARN AN RIGH (350779)","56.8779","-3.5866","","SCOTLAND","EUROPE"
